:START_ID,:END_ID
183,580108
184,756961
185,2753795
186,2309153
187,1006035
188,2663981
189,488020
190,469600
191,2147853
192,2517532
193,889594
194,901744
195,2793295
196,47462
197,798739
198,2271061
199,712891
200,1315992
201,1682149
202,2535841
203,377141
204,1470114
205,1894092
206,2180037
207,288572
208,218567
209,1590359
210,1859299
211,859341
212,1983852
213,1090244
214,761326
215,2669034
216,1239301
217,946516
218,1530604
219,1787613
220,507716
221,336593
222,330887
223,288895
224,1529669
225,2546455
226,2024507
227,2574638
228,1255535
229,1342709
230,1709041
231,889537
232,1635258
233,1374587
234,1986951
235,2095220
236,1479212
237,2795623
238,2606902
239,1355780
240,1098513
241,2665233
242,2681101
243,2575661
244,2232754
245,1788692
246,1927992
247,2660466
248,1529521
249,973740
250,2250372
251,375649
252,2722120
253,119081
254,757751
255,2490536
256,2404255
257,75254
258,544776
259,354863
260,1372366
261,2695779
262,2348561
263,2308854
264,2600599
265,1996866
266,261719
267,361118
268,2258699
269,2825478
270,1971297
271,443068
272,920667
273,467262
274,2823260
275,2131447
276,1133259
277,1577020
278,110450
279,972364
280,2439966
281,386358
282,2252653
283,303283
284,81693
285,803481
286,1183999
287,215916
288,2266754
289,1450514
290,1484953
291,2011674
292,2365005
293,198720
294,973853
295,2282736
296,824424
297,2318119
298,632816
299,1587635
300,71539
301,175735
302,1710516
303,2019593
304,1865229
305,1650508
306,1935402
307,618518
308,694132
309,1311677
310,983132
311,1155334
312,1241507
313,2711546
314,652963
315,1055597
316,2507411
317,1508450
318,1673952
319,752058
320,2469306
321,906804
322,1920071
323,1768266
324,1162612
325,1165068
326,2731031
327,912668
328,72500
329,480324
330,672497
331,1123298
332,2413919
333,2098953
334,1925682
335,331554
336,194552
337,2727729
338,2079516
339,1406321
340,2503143
341,1655620
342,1980491
343,2587377
344,2382427
345,1473063
346,1789338
347,2262965
348,2679143
349,152285
350,2146108
351,1953544
352,1777469
353,2818260
354,1814949
355,1872216
356,2073198
357,1672445
358,1644430
359,125281
360,2240069
361,537230
362,501825
363,1377994
364,709700
365,989960
366,2044818
367,2474791
368,741810
369,2255671
370,1633716
371,1518055
372,2233125
373,2632015
374,1775500
375,1843717
376,1249044
377,1242759
378,2766756
379,892323
380,1312814
381,2014845
382,2307280
383,889396
384,1934700
385,2232424
386,2444866
387,1765854
388,558437
389,2570251
390,117970
391,2241915
392,2428728
393,2283597
394,500893
395,950975
396,588780
397,947730
398,1098405
399,1447609
400,383305
401,240527
402,1361013
403,771434
404,676652
405,1703515
406,475492
407,2430549
408,695434
409,2268282
410,248958
411,1550138
412,2043748
413,142282
414,99779
415,2110031
416,2192777
417,1541076
418,1119474
419,1347097
420,373450
421,2386656
422,779216
423,576836
424,734216
425,1122262
426,2398441
427,2782069
428,888278
429,787744
430,1779002
431,1781581
432,184414
433,2123600
434,900988
435,147145
436,1621870
437,73968
438,2488794
439,1509694
440,336961
441,2296656
442,2301761
443,58885
444,1949769
445,1265572
446,2565006
447,1136018
448,39970
449,2733836
450,2743790
451,2134301
452,1152796
453,1200604
454,2339662
455,1446327
456,1985789
457,2661360
458,747288
459,1518982
460,286522
461,1520257
462,2624717
463,640704
464,2447388
465,1618580
466,1145621
467,1727257
468,1086530
469,2314057
470,848978
471,926462
472,1200284
473,2208798
474,1828594
475,760026
476,906140
477,2093952
478,2208161
479,1708724
480,356979
481,707979
482,770734
483,829182
484,1527421
485,1143971
486,1838844
487,432819
488,2461870
489,1314100
490,2554993
491,2219399
492,2319835
493,2827923
494,1685379
495,1339044
496,957410
497,2014807
498,2156906
499,2204149
500,2475851
501,616722
502,2181760
503,2392821
504,2651871
505,1928323
506,2441394
507,241275
508,1814413
509,1139742
510,2129870
511,2106801
512,1073459
513,980017
514,1919780
515,934787
516,1951704
517,629837
518,720639
519,375777
520,2235364
521,2168252
522,579894
523,2549381
524,1701184
525,1273316
526,867529
527,879698
528,1639956
529,2642949
530,2303011
531,1251853
532,1029498
533,1479257
534,1861811
535,1955504
536,2341186
537,363603
538,2599287
539,740296
540,1169815
541,766466
542,926678
543,706315
544,1537562
545,2046551
546,1538807
547,76489
548,1778971
549,1722415
550,2176084
551,2484412
552,1274345
553,1449194
554,2530624
555,1089973
556,752390
557,505039
558,271150
559,1945822
560,1036985
561,211217
562,219273
563,1615981
564,1945932
565,567884
566,774313
567,2680737
568,1487620
569,2111141
570,650881
571,1825931
572,1788413
573,1546901
574,705026
575,729847
576,1342336
577,2372823
578,685500
579,2206616
580,1493172
581,966437
582,2215930
583,695905
584,973453
585,1221262
586,1990911
587,1870497
588,2057837
589,489883
590,170020
591,1637566
592,350118
593,72200
594,2212508
595,777162
596,1940623
597,652132
598,2764108
599,1936618
600,2224777
601,1994105
602,57197
603,1443584
604,2083131
605,953987
606,2333609
607,2513750
608,2432945
609,1301724
610,1349703
611,1475311
612,489227
613,2511189
614,592315
615,1811703
616,152088
617,1071556
618,1724949
619,2703559
620,632116
621,532539
622,2463730
623,1334674
624,665965
625,2574774
626,2758061
627,2719315
628,1566399
629,2793396
630,1008476
631,1085698
632,1209443
633,821838
634,215384
635,252646
636,1244451
637,2803516
638,346842
639,647620
640,647390
641,1850046
642,1458610
643,2073013
644,915226
645,2405141
646,1449859
647,1947305
648,2680560
649,68404
650,1491652
651,2345165
652,949136
653,1947797
654,1764180
655,1860465
656,2713605
657,684340
658,953708
659,2382762
660,436548
661,2619940
662,272482
663,1957096
664,2745588
665,1817260
666,1210059
667,2290554
668,759599
669,1875378
670,1664808
671,1836088
672,98672
673,209181
674,2782524
675,2666493
676,582339
677,1972093
678,954106
679,1933087
680,232814
681,2783187
682,383442
683,1094278
684,2425383
685,2358873
686,1914212
687,2004255
688,2512959
689,1326034
690,1996925
691,1274445
692,2584499
693,361973
694,184376
695,2016353
696,2467932
697,41815
698,2159122
699,2225686
700,1415147
701,1757018
702,1029588
703,1335860
704,867539
705,228730
706,2058944
707,420676
708,2219633
709,2429892
710,995013
711,1038633
712,2664042
713,1818661
714,978629
715,1464148
716,1256661
717,1945345
718,2578675
719,531718
720,770663
721,1022447
722,113050
723,125889
724,284072
725,1752323
726,83223
727,1222037
728,253858
729,1452530
730,1530778
731,2114490
732,1826017
733,1775644
734,2440538
735,2702756
736,1777183
737,2134395
738,351982
739,1126502
740,2605807
741,1270042
742,214988
743,2711684
744,2678135
745,1943623
746,182280
747,2050986
748,948899
749,2128499
750,2670244
751,640937
752,2114363
753,2493518
754,1307457
755,97307
756,783505
757,2217586
758,2034210
759,2802699
760,75729
761,916973
762,741963
763,1318183
764,1527077
765,1837765
766,2619373
767,859772
768,2310313
769,1978644
770,565078
771,1265024
772,2443492
773,2323862
774,905704
775,2801110
776,1129925
777,355300
778,77371
779,976341
780,2347354
781,2241460
782,1084310
783,1970335
784,1736183
785,1566004
786,2438260
787,1031411
788,885763
789,1723812
790,944909
791,1724216
792,726932
793,2105656
794,70261
795,1772204
796,2450177
797,1395546
798,1398670
799,266058
800,1148758
801,2093982
802,2688687
803,1434939
804,128495
805,1747702
806,340354
807,473467
808,470189
809,782399
810,825182
811,2265464
812,1303779
813,1337912
814,1657763
815,959811
816,2154480
817,350015
818,2657187
819,460800
820,1538695
821,494441
822,1744277
823,1253573
824,2129805
825,2516376
826,417197
827,1507038
828,2009389
829,559017
830,175715
831,1410279
832,1837204
833,1794592
834,1371995
835,523342
836,1237175
837,391473
838,1955000
839,2447696
840,1581308
841,1986085
842,809504
843,1757176
844,1475996
845,833598
846,1444943
847,1663294
848,497247
849,2528822
850,1424827
851,964588
852,2708199
853,2579952
854,891759
855,653887
856,875569
857,2531038
858,1769802
859,2076499
860,1742531
861,605542
862,292276
863,1379311
864,2301207
865,1622916
866,1887451
867,339204
868,228717
869,1857246
870,2609577
871,1962842
872,580746
873,2800750
874,1471069
875,2314802
876,1245118
877,73172
878,2761844
879,486129
880,1864454
881,1005669
882,2098095
883,1181979
884,1546953
885,2078434
886,2398621
887,1076475
888,2521688
889,95396
890,1972921
891,486871
892,538810
893,300700
894,67261
895,537131
896,1910213
897,891874
898,455023
899,766233
900,2169859
901,365528
902,2410620
903,951393
904,825992
905,175168
906,960503
907,1601364
908,2395313
909,503084
910,2515682
911,515732
912,2647487
913,2111807
914,1258292
915,2192267
916,519374
917,978433
918,1820587
919,979543
920,306879
921,2025764
922,1131803
923,1572334
924,1607609
925,812287
926,559486
927,290217
928,1296667
929,2407581
930,579831
931,1842710
932,470782
933,2489001
934,535497
935,1733384
936,80814
937,1019464
938,1275901
939,1690919
940,2564705
941,1768033
942,1399674
943,2336341
944,63488
945,2595555
946,2015897
947,1615323
948,2267451
949,1598308
950,896732
951,978979
952,797385
953,687038
954,882340
955,1406565
956,1426959
957,514588
958,1324130
959,978010
960,1405619
961,1479554
962,1290565
963,1893309
964,1285585
965,1461578
966,1925663
967,1184043
968,252628
969,2182756
970,1667408
971,2606117
972,2203340
973,2644116
974,1586912
975,1843747
976,1610645
977,1168890
978,1686631
979,2591147
980,373303
981,1286048
982,2286072
983,2671262
984,1164669
985,1028861
986,89369
987,2113223
988,1180327
989,93729
990,1681946
991,779614
992,676147
993,1528574
994,586459
995,2448051
996,1308216
997,657608
998,1089952
999,405190
1000,246855
1001,2398274
1002,47133
1003,1015797
1004,1956847
1005,741871
1006,517960
1007,2015797
1008,2834604
1009,2694930
1010,1251251
1011,2532361
1012,1677853
1013,993210
1014,2302599
1015,1549231
1016,72343
1017,2101346
1018,1173723
1019,2157049
1020,91976
1021,463629
1022,334097
1023,816160
1024,2279539
1025,2422412
1026,1380519
1027,2192970
1028,1874136
1029,1481010
1030,2215946
1031,1975174
1032,2295626
1033,630349
1034,323904
1035,642516
1036,1256915
1037,150777
1038,882198
1039,2070670
1040,1883844
1041,689639
1042,2034241
1043,2398150
1044,2180959
1045,2257693
1046,979752
1047,910417
1048,1478886
1049,1446043
1050,1682047
1051,2758036
1052,2231583
1053,1828793
1054,971300
1055,277237
1056,1030969
1057,1445977
1058,136189
1059,1314763
1060,1228574
1061,2777893
1062,2270542
1063,1074214
1064,810298
1065,185487
1066,1039958
1067,1848043
1068,2787459
1069,2778459
1070,2109694
1071,116108
1072,1089160
1073,1234838
1074,2505634
1075,1877351
1076,2024227
1077,1269069
1078,1372397
1079,219645
1080,2789019
1081,2175045
1082,1223988
1083,540088
1084,1542554
1085,349528
1086,2757235
1087,275731
1088,2688876
1089,62568
1090,2784864
1091,2372802
1092,714702
1093,1646204
1094,59110
1095,1820767
1096,165091
1097,1139436
1098,2039197
1099,29501
1100,922903
1101,2292490
1102,1395308
1103,1240023
1104,1846658
1105,2091238
1106,2490014
1107,2211237
1108,2609075
1109,913623
1110,2787938
1111,1656069
1112,417966
1113,223457
1114,2522211
1115,2329839
1116,2138211
1117,301627
1118,685048
1119,1366701
1120,1558309
1121,528754
1122,1505175
1123,1840998
1124,769991
1125,1173151
1126,1990395
1127,573304
1128,621216
1129,2502598
1130,724054
1131,2097655
1132,1390881
1133,843406
1134,1115878
1135,1071905
1136,457218
1137,1402238
1138,2608925
1139,2364444
1140,2271911
1141,250625
1142,1070490
1143,1502210
1144,2005884
1145,1409199
1146,348672
1147,736065
1148,2094462
1149,1398923
1150,2045467
1151,1536969
1152,2532810
1153,1712119
1154,1947556
1155,1278649
1156,198716
1157,1556670
1158,1494282
1159,1288115
1160,2140694
1161,2817797
1162,276865
1163,201589
1164,1704783
1165,527495
1166,1094416
1167,788914
1168,2185402
1169,2465559
1170,1656749
1171,2778071
1172,189368
1173,780176
1174,1458644
1175,1246308
1176,2243897
1177,297296
1178,42894
1179,2461336
1180,867914
1181,2245244
1182,294050
1183,2809478
1184,2243259
1185,2396238
1186,2169661
1187,959581
1188,2412773
1189,1976010
1190,2706015
1191,2441797
1192,1181745
1193,2519385
1194,1212734
1195,2243630
1196,2420449
1197,577607
1198,952564
1199,732891
1200,170553
1201,2284787
1202,1667967
1203,1672785
1204,929289
1205,2719277
1206,741217
1207,650787
1208,1284293
1209,2100462
1210,289900
1211,788989
1212,1517915
1213,1747323
1214,1012749
1215,2742537
1216,2354829
1217,1986233
1218,1456553
1219,487802
1220,935847
1221,460538
1222,1686953
1223,2027851
1224,256761
1225,1708221
1226,2338234
1227,731709
1228,1506236
1229,169406
1230,2244866
1231,1966312
1232,1364774
1233,2383213
1234,1531968
1235,1699028
1236,1871576
1237,706436
1238,554334
1239,1113707
1240,2629428
1241,181661
1242,1661263
1243,2000763
1244,1369679
1245,2311088
1246,761532
1247,230612
1248,2173660
1249,2461527
1250,2767176
1251,1580117
1252,1357125
1253,1471079
1254,882751
1255,1744473
1256,678329
1257,2334545
1258,2452745
1259,446279
1260,1575136
1261,1195547
1262,1635535
1263,2730009
1264,1762228
1265,2633964
1266,431294
1267,1034009
1268,850101
1269,786028
1270,2182637
1271,1967760
1272,1304062
1273,1705303
1274,1819698
1275,1289854
1276,1996043
1277,325989
1278,927499
1279,2692522
1280,2082239
1281,2374563
1282,588050
1283,2445978
1284,1452409
1285,1039403
1286,2721825
1287,464164
1288,114059
1289,2581212
1290,2103706
1291,1259270
1292,559729
1293,2339862
1294,1888833
1295,2312230
1296,950261
1297,1594248
1298,570187
1299,608557
1300,961888
1301,333004
1302,1167895
1303,2806840
1304,1502338
1305,1488914
1306,705686
1307,1754374
1308,434383
1309,126202
1310,2299104
1311,383383
1312,2305383
1313,2555252
1314,1302667
1315,272717
1316,2037518
1317,2752321
1318,2708522
1319,268695
1320,1656989
1321,2014582
1322,277121
1323,332375
1324,335432
1325,2750821
1326,1639731
1327,236636
1328,439255
1329,1261675
1330,1435689
1331,512373
1332,1115051
1333,1777575
1334,482343
1335,1736927
1336,2313893
1337,1085740
1338,1381046
1339,1013351
1340,1427790
1341,243342
1342,2764970
1343,2366122
1344,2669844
1345,2080519
1346,110496
1347,1029799
1348,563863
1349,127123
1350,2531294
1351,2590152
1352,1951814
1353,1917194
1354,710930
1355,1616100
1356,2678866
1357,1465738
1358,2500017
1359,728898
1360,2727630
1361,2477254
1362,636400
1363,2793392
1364,2306401
1365,416968
1366,2016249
1367,408571
1368,2538557
1369,2565753
1370,2521101
1371,35705
1372,2366150
1373,1808406
1374,2492744
1375,1184676
1376,1844972
1377,1211734
1378,1260123
1379,2692119
1380,197937
1381,114219
1382,1733580
1383,1155832
1384,957532
1385,267746
1386,909280
1387,2630107
1388,73578
1389,513150
1390,819576
1391,2144543
1392,1695177
1393,925845
1394,2455588
1395,503479
1396,2031152
1397,77057
1398,2805692
1399,2191890
1400,2774834
1401,2427005
1402,1367642
1403,2338938
1404,1913488
1405,2418727
1406,298551
1407,997214
1408,1392914
1409,1548203
1410,2338052
1411,2780882
1412,1037849
1413,1358736
1414,1938947
1415,1293559
1416,1209019
1417,1334320
1418,1426264
1419,583437
1420,861930
1421,179986
1422,879048
1423,417308
1424,1337523
1425,231014
1426,1907174
1427,955377
1428,2389895
1429,2257092
1430,373018
1431,556095
1432,2705534
1433,660472
1434,2522504
1435,2690599
1436,1401586
1437,2511977
1438,1111185
1439,152944
1440,2372478
1441,2063033
1442,1167078
1443,2657538
1444,544453
1445,856861
1446,769404
1447,2513611
1448,173685
1449,2771898
1450,72277
1451,2139847
1452,2786900
1453,2162138
1454,1730733
1455,2305881
1456,875075
1457,474096
1458,1414642
1459,2729770
1460,1263951
1461,2349897
1462,1530624
1463,1360298
1464,2225087
1465,1698825
1466,1856210
1467,2352821
1468,1815393
1469,2482824
1470,108553
1471,2078817
1472,1367828
1473,1871003
1474,922701
1475,1196251
1476,2099675
1477,873937
1478,501674
1479,667591
1480,619621
1481,800086
1482,898219
1483,1256032
1484,976148
1485,2511949
1486,747773
1487,1936067
1488,2607393
1489,2703931
1490,2832566
1491,1504572
1492,2755102
1493,191423
1494,1001963
1495,1369013
1496,810645
1497,955849
1498,1933428
1499,2418911
1500,1540608
1501,669847
1502,2136854
1503,1272668
1504,665905
1505,1395218
1506,2408301
1507,2810972
1508,710775
1509,2808446
1510,311267
1511,755715
1512,1329125
1513,1073055
1514,2744787
1515,616112
1516,523945
1517,1356492
1518,454019
1519,1459132
1520,290892
1521,1782983
1522,1338262
1523,2112512
1524,2220910
1525,337106
1526,1254330
1527,1056526
1528,2292310
1529,1466507
1530,2370133
1531,244003
1532,2080703
1533,456469
1534,2817756
1535,859453
1536,2488232
1537,1552784
1538,2750180
1539,2735876
1540,1169376
1541,1377814
1542,941293
1543,193085
1544,693232
1545,734298
1546,1960658
1547,1371053
1548,2269624
1549,57301
1550,2339109
1551,2785274
1552,2351584
1553,1843420
1554,835855
1555,734860
1556,2147145
1557,1215783
1558,1676839
1559,1252269
1560,471014
1561,1994180
1562,1841873
1563,674246
1564,1941078
1565,2733685
1566,1504285
1567,744338
1568,2394417
1569,1949416
1570,1024222
1571,2686624
1572,2346507
1573,117852
1574,2278070
1575,824064
1576,2451024
1577,1768889
1578,2094582
1579,2007328
1580,2415917
1581,2345830
1582,2297872
1583,2591423
1584,772818
1585,2611386
1586,1906859
1587,1875076
1588,1698295
1589,2627615
1590,323064
1591,1242689
1592,1680930
1593,2590449
1594,1976092
1595,199746
1596,2787282
1597,2116129
1598,609417
1599,862029
1600,1156637
1601,880244
1602,1934605
1603,434205
1604,2129025
1605,2455541
1606,1959859
1607,2401590
1608,2440968
1609,2039088
1610,2484736
1611,1199510
1612,174826
1613,1239428
1614,2471281
1615,54452
1616,2058566
1617,2736021
1618,672806
1619,2835841
1620,1712541
1621,926158
1622,1062811
1623,937786
1624,2355012
1625,253892
1626,742910
1627,1121764
1628,2142989
1629,1801879
1630,1519583
1631,876043
1632,2004151
1633,467615
1634,2301620
1635,2322813
1636,1586688
1637,1832450
1638,2349386
1639,739923
1640,2495994
1641,589690
1642,111135
1643,2809903
1644,1725914
1645,1395429
1646,384345
1647,2113807
1648,1438686
1649,709177
1650,555072
1651,956709
1652,2387600
1653,691191
1654,837034
1655,1128861
1656,1576292
1657,2317683
1658,2230535
1659,761529
1660,1036527
1661,1347183
1662,1969695
1663,2280877
1664,2173527
1665,2083312
1666,997288
1667,93493
1668,2625166
1669,2096666
1670,1511759
1671,100694
1672,1592803
1673,1949040
1674,865156
1675,2729791
1676,2503587
1677,2310900
1678,95986
1679,408262
1680,1339255
1681,1099245
1682,1249927
1683,2269195
1684,2042522
1685,50411
1686,2792546
1687,1717953
1688,2345867
1689,69655
1690,1453947
1691,1461314
1692,2300689
1693,822680
1694,2697856
1695,1739246
1696,1411521
1697,1724859
1698,1671792
1699,2312060
1700,1859192
1701,863117
1702,1166056
1703,1113940
1704,1586137
1705,2806970
1706,2140321
1707,2246249
1708,830074
1709,603616
1710,1188128
1711,2080459
1712,2798333
1713,1438992
1714,958135
1715,1977849
1716,212179
1717,450405
1718,325179
1719,83436
1720,1126566
1721,361476
1722,2808960
1723,872652
1724,142500
1725,377093
1726,1105340
1727,2712249
1728,285197
1729,993549
1730,2144904
1731,1345016
1732,121059
1733,717187
1734,838655
1735,704770
1736,2745739
1737,1661145
1738,1827426
1739,1890753
1740,1273402
1741,2432809
1742,1527295
1743,683783
1744,2723130
1745,2300098
1746,2342436
1747,260099
1748,1774760
1749,2648645
1750,1643886
1751,147359
1752,1249980
1753,1975259
1754,1984711
1755,737875
1756,2319972
1757,2505200
1758,1565812
1759,1654899
1760,2350244
1761,341513
1762,1986660
1763,108784
1764,840873
1765,1349909
1766,2219456
1767,746999
1768,2195344
1769,1679445
1770,807798
1771,1956357
1772,2091738
1773,1604233
1774,112904
1775,2143810
1776,1588094
1777,1214662
1778,1699160
1779,280491
1780,1565923
1781,49404
1782,89981
1783,453939
1784,1024321
1785,1713010
1786,476434
1787,2819892
1788,391533
1789,1130511
1790,1449030
1791,2651531
1792,1873692
1793,2663453
1794,853885
1795,1207321
1796,635807
1797,227341
1798,42703
1799,50328
1800,1513267
1801,1659053
1802,2200933
1803,1755998
1804,1289234
1805,2441840
1806,906112
1807,1569745
1808,2326377
1809,2447077
1810,117597
1811,960731
1812,1091189
1813,1162476
1814,1087236
1815,2311298
1816,1458329
1817,2169855
1818,2503873
1819,690477
1820,842704
1821,1134103
1822,2064606
1823,401967
1824,2140996
1825,1339245
1826,1445385
1827,1624765
1828,1202753
1829,2083639
1830,2191269
1831,405638
1832,1403308
1833,1456254
1834,129378
1835,381816
1836,125251
1837,2676605
1838,1147371
1839,733605
1840,1364257
1841,2242150
1842,2385406
1843,496215
1844,2407935
1845,1849681
1846,2528617
1847,1669728
1848,1205316
1849,496169
1850,2057589
1851,2646129
1852,774452
1853,1063545
1854,1617206
1855,152754
1856,345116
1857,228146
1858,932257
1859,1192323
1860,1756784
1861,2485947
1862,2388923
1863,2098245
1864,2552348
1865,1126284
1866,1520766
1867,141823
1868,1465271
1869,462055
1870,1771980
1871,1091876
1872,1349432
1873,880289
1874,812755
1875,671999
1876,1458441
1877,1645098
1878,2286234
1879,370813
1880,1199793
1881,173613
1882,942882
1883,490326
1884,2547049
1885,717687
1886,2503050
1887,1877879
1888,1202856
1889,397262
1890,2214244
1891,193410
1892,1522073
1893,1692914
1894,1336425
1895,94222
1896,1972074
1897,2375845
1898,1264825
1899,1074387
1900,1987002
1901,1180905
1902,1108714
1903,1892861
1904,690588
1905,1217256
1906,1566439
1907,1133034
1908,327952
1909,1139576
1910,2707556
1911,842145
1912,1338596
1913,957426
1914,852707
1915,1790774
1916,755003
1917,638012
1918,2352026
1919,1991961
1920,1145685
1921,2752276
1922,2096202
1923,2676240
1924,2449763
1925,1285217
1926,2401133
1927,188483
1928,501451
1929,648266
1930,186498
1931,416715
1932,1541902
1933,675329
1934,1177816
1935,2321354
1936,1833501
1937,1049631
1938,2679030
1939,2057864
1940,1677788
1941,1256506
1942,893135
1943,2240233
1944,2593291
1945,2446943
1946,1591282
1947,2269898
1948,1481995
1949,1105299
1950,1472312
1951,2745738
1952,2397895
1953,2563159
1954,2176642
1955,859604
1956,521334
1957,557386
1958,274170
1959,2747069
1960,1258256
1961,1133470
1962,107203
1963,2053818
1964,2790108
1965,819605
1966,340655
1967,1081708
1968,2512827
1969,1087007
1970,2588907
1971,743730
1972,119228
1973,340091
1974,285586
1975,1553755
1976,1003123
1977,1172618
1978,2689435
1979,1612584
1980,1938833
1981,579118
1982,2707013
1983,345165
1984,1977113
1985,1356395
1986,2457621
1987,2631568
1988,1725218
1989,237716
1990,1633593
1991,881697
1992,1404435
1993,1703061
1994,809255
1995,2704072
1996,1774761
1997,1520591
1998,2532836
1999,578709
2000,2511248
2001,640766
2002,1089932
2003,1016678
2004,2801688
2005,108945
2006,1313971
2007,1351875
2008,450025
2009,453902
2010,1080455
2011,2131726
2012,1767462
2013,1037151
2014,2781628
2015,1124081
2016,2300376
2017,755853
2018,2778268
2019,878559
2020,1986832
2021,266039
2022,2190490
2023,2397769
2024,2005768
2025,1924902
2026,146499
2027,1736669
2028,139497
2029,314005
2030,1994924
2031,2372655
2032,51762
2033,2554558
2034,2724563
2035,1403035
2036,1747255
2037,143631
2038,2680738
2039,512617
2040,474314
2041,932742
2042,2215877
2043,2029051
2044,1337783
2045,1662840
2046,282226
2047,1870205
2048,2227027
2049,1374544
2050,2284628
2051,2261894
2052,1310056
2053,158791
2054,1331246
2055,528465
2056,1461604
2057,745408
2058,1338603
2059,2697723
2060,2383574
2061,372520
2062,2169927
2063,561293
2064,884922
2065,1681793
2066,1107525
2067,2617243
2068,2457778
2069,1972151
2070,686116
2071,1747406
2072,1980004
2073,689809
2074,686377
2075,2317000
2076,806336
2077,241868
2078,286396
2079,1855050
2080,273156
2081,403676
2082,872984
2083,1347683
2084,2293950
2085,260583
2086,289220
2087,1736452
2088,100121
2089,2016319
2090,727832
2091,855839
2092,2351346
2093,119811
2094,715201
2095,631298
2096,840190
2097,413760
2098,917225
2099,1934968
2100,236380
2101,1450609
2102,1735374
2103,2169490
2104,1023823
2105,1841121
2106,1448779
2107,769006
2108,948365
2109,1053996
2110,2833578
2111,1173361
2112,751756
2113,50829
2114,106667
2115,590689
2116,1055916
2117,868928
2118,1678501
2119,2366356
2120,2334945
2121,2495346
2122,2264877
2123,1473766
2124,1198071
2125,435401
2126,1478224
2127,1206573
2128,583151
2129,1144257
2130,338002
2131,214789
2132,1522690
2133,357101
2134,564817
2135,2815085
2136,2479772
2137,246326
2138,2695451
2139,368702
2140,2202162
2141,2078961
2142,2424842
2143,1975202
2144,554900
2145,1394358
2146,2099598
2147,2435036
2148,2640101
2149,419738
2150,2169862
2151,2034872
2152,1829293
2153,1127481
2154,271763
2155,602756
2156,551697
2157,1961510
2158,909056
2159,526079
2160,1964894
2161,2682098
2162,2315925
2163,575230
2164,301770
2165,1032681
2166,1934576
2167,1424791
2168,2182764
2169,52246
2170,137201
2171,2655125
2172,294523
2173,779560
2174,2101478
2175,909804
2176,665551
2177,526346
2178,1994151
2179,1116916
2180,2489271
2181,2677464
2182,1230357
2183,2121209
2184,1275486
2185,2516035
2186,1392934
2187,1404129
2188,798001
2189,542185
2190,1162224
2191,947044
2192,1675641
2193,1571394
2194,1115971
2195,2483526
2196,1666223
2197,1926112
2198,635926
2199,2774201
2200,983787
2201,711767
2202,654700
2203,2682495
2204,2044872
2205,2587703
2206,2094165
2207,1910316
2208,2696809
2209,2672252
2210,2283200
2211,142321
2212,2606922
2213,221983
2214,1719391
2215,840291
2216,323100
2217,273022
2218,933654
2219,1339658
2220,1187365
2221,1040270
2222,2053033
2223,305321
2224,1575274
2225,2367673
2226,2082782
2227,973873
2228,1038548
2229,2223920
2230,1720065
2231,2045736
2232,2000595
2233,998245
2234,1361185
2235,195196
2236,967336
2237,846828
2238,256783
2239,1673617
2240,2133974
2241,2329300
2242,2161283
2243,2665823
2244,1585945
2245,2548095
2246,281192
